C,M,Y,K,IndexCMYK,CPC
0.5675675675675675,0.0,0.02941176470588236,0.3125,0.5674341529237593,0.0833
0.5675675675675675,0.0,0.02941176470588236,0.3125,0.5674341529237593,0.0833
0.5675675675675675,0.0,0.02941176470588236,0.3125,0.5674341529237593,0.0833
0.5675675675675675,0.0,0.02941176470588236,0.3125,0.5674341529237593,0.0833
0.5675675675675675,0.0,0.02941176470588236,0.3125,0.5674341529237593,0.0833
0.5675675675675675,0.0,0.02941176470588236,0.3125,0.5674341529237593,0.0833
0.5675675675675675,0.0,0.02941176470588236,0.3125,0.5674341529237593,0.0833
0.5945945945945946,0.0,0.02941176470588236,0.3125,0.5944630418538647,0.0833
0.5945945945945946,0.0,0.02941176470588236,0.3125,0.5944630418538647,0.0833
0.5945945945945946,0.0,0.02941176470588236,0.34375,0.5944630418538647,0.0833
0.5945945945945946,0.0,0.02941176470588236,0.34375,0.5944630418538647,0.0833
0.5945945945945946,0.0,0.02941176470588236,0.34375,0.5944630418538647,0.0833
0.5945945945945946,0.0,0.02941176470588236,0.34375,0.5944630418538647,0.0833
0.5945945945945946,0.0,0.02941176470588236,0.34375,0.5944630418538647,0.0833
0.5945945945945946,0.0,0.02941176470588236,0.34375,0.5944630418538647,0.0833
0.5945945945945946,0.0,0.02941176470588236,0.34375,0.5944630418538647,0.0833
0.5945945945945946,0.0,0.02941176470588236,0.34375,0.5944630418538647,0.0833
0.5945945945945946,0.0,0.02941176470588236,0.34375,0.5944630418538647,0.0833
0.5945945945945946,0.0,0.02941176470588236,0.34375,0.5944630418538647,0.0833
0.5945945945945946,0.0,0.02941176470588236,0.34375,0.5944630418538647,0.0833
0.5945945945945946,0.0,0.02941176470588236,0.34375,0.5944630418538647,0.0833
0.5945945945945946,0.0,0.02941176470588236,0.34375,0.5944630418538647,0.0833
0.5945945945945946,0.0,0.02941176470588236,0.34375,0.5944630418538647,0.0833
0.5945945945945946,0.0,0.02941176470588236,0.34375,0.5944630418538647,0.0833
0.5945945945945946,0.0,0.02941176470588236,0.34375,0.5944630418538647,0.0833
0.5675675675675675,0.0,0.02941176470588236,0.34375,0.5674341529237593,0.0833
0.5675675675675675,0.0,0.02941176470588236,0.34375,0.5674341529237593,0.0833
0.5675675675675675,0.0,0.02941176470588236,0.34375,0.5674341529237593,0.0833
0.5675675675675675,0.0,0.02941176470588236,0.34375,0.5674341529237593,0.0833
0.5675675675675675,0.0,0.02941176470588236,0.34375,0.5674341529237593,0.0833
0.5675675675675675,0.0,0.02941176470588236,0.34375,0.5674341529237593,0.0833
0.5675675675675675,0.0,0.02941176470588236,0.34375,0.5674341529237593,0.0833
0.5675675675675675,0.0,0.02941176470588236,0.34375,0.5674341529237593,0.0833
0.5675675675675675,0.0,0.02941176470588236,0.34375,0.5674341529237593,0.0833
0.5675675675675675,0.0,0.02941176470588236,0.34375,0.5674341529237593,0.0833
